sentence_id,words,labels
8,industry,O
8,best,O
8,practices,O
8,implement,O
8,maintain,O
8,full,O
8,operational,O
8,compliance,I-ROLE
8,various,O
8,security,O
8,compliance,O
8,requirements,O
8,creating,O
8,delivering,O
8,knowledge,O
8,sharing,O
8,presentations,O
8,documentation,I-SKILL
8,technical,O
8,non,O
8,technical,O
8,audiences,O
8,inside,O
8,outside,O
8,ensono,O
8,building,O
8,best,O
8,class,O
8,solutions,O
8,overall,O
8,monitoring,I-ROLE
8,alerting,O
8,management,O
8,escalation,O
8,technology,O
8,services,O
8,enabling,O
8,self,O
8,service,O
8,autonomous,O
8,product,O
8,domain,I-SKILL
8,teams,O
8,ticket,O
8,queue,O
8,management,O
8,infrastructure,O
8,capacity,O
8,management,O
8,infrastructure,O
8,lifecycle,O
8,management,O
8,problem,O
8,management,O
8,technology,O
8,management,O
8,storage,O
8,technologies,O
8,ensure,O
8,reliability,O
8,recoverability,O
8,optimum,O
8,performance,O
8,client,O
8,dedicated,O
8,environments,O
8,deliver,O
8,service,O
8,availability,O
8,greater,O
8,expected,O
8,contractual,O
8,levels,O
8,overseeing,O
8,deploying,O
8,maintaining,O
8,supporting,O
8,solutions,O
8,across,O
8,clients,O
8,storage,O
8,infrastructure,O
8,deploy,O
8,utilize,O
8,automation,I-SKILL
8,tools,O
8,minimize,O
8,human,O
8,operational,O
8,requirements,O
8,acting,O
8,technical,O
8,leader,O
8,visible,O
8,complex,O
8,projects,O
8,advocating,O
8,solutions,O
8,across,O
8,organizational,O
8,boundaries,O
8,provide,O
8,thought,O
8,leadership,I-ROLE
8,clients,O
8,environments,O
8,ensure,O
8,gaps,O
8,reported,O
8,recorded,O
8,client,O
8,ensono,O
8,technical,O
8,delivery,O
8,teams,O
8,learning,O
8,job,O
8,exploring,O
8,new,O
8,technologies,O
8,leading,O
8,encouraging,O
8,team,O
8,towards,O
8,constant,O
8,learning,O
8,mindset,O
8,depth,O
8,knowledge,O
8,supporting,O
8,storage,O
8,technologies,O
8,emc,O
8,unity,O
8,vmax,O
8,recover,O
8,point,O
8,netapp,O
8,arrays,O
8,designing,O
8,implementing,O
8,supporting,O
8,technology,O
8,stacks,O
8,working,O
8,product,O
8,engineering,O
8,teams,O
8,deliver,O
8,new,O
8,products,O
8,services,O
8,leveraging,O
8,continuous,O
8,delivery,O
8,integration,O
8,qualifications,O
8,3,O
8,years,O
8,technical,O
8,staff,O
8,management,O
8,8,O
8,team,O
8,members,O
8,3,O
8,years,O
8,unix,O
8,systems,O
8,administration,O
8,experience,O
8,3,O
8,years,O
8,windows,O
8,systems,O
8,administration,O
8,experience,O
8,5,O
8,years,O
8,storage,O
8,experience,O
8,knowledge,O
9,required,O
9,experience,O
9,10,O
9,years,O
9,experiences,O
9,minimum,O
9,10,O
9,years,O
9,experience,O
9,minimum,O
9,3,O
9,years,O
9,experience,O
9,leading,O
9,development,I-SKILL
9,groups,O
9,least,O
9,10,O
9,employees,O
9,software,B-SKILL
9,development,I-SKILL
9,cycles,O
9,design,I-SKILL
9,build,O
9,webbased,O
9,application,I-SKILL
9,resilient,O
9,improve,O
9,business,O
9,impact,O
9,outcomes,O
9,proven,O
9,development,O
9,background,O
9,using,O
9,nodejs,I-SKILL
9,reactjs,O
9,mysql,I-SKILL
9,multiple,O
9,technology,O
9,stack,O
9,implement,O
9,enterprise,O
9,grade,O
9,ha,O
9,implementations,O
9,hands,O
9,experience,O
9,software,O
9,development,O
9,methodologies,O
9,principles,O
9,procedures,O
9,software,O
9,management,O
9,devops,I-SKILL
9,agile,I-SKILL
9,practices,O
9,support,I-SKILL
9,tools,O
9,services,O
9,hands,O
9,experience,O
9,latest,O
9,trends,O
9,like,O
9,cloud,O
9,analytics,I-DEPT
9,digital,O
9,transformation,O
9,application,O
9,modernization,O
9,excellent,B-SKILL
9,communication,I-SKILL
9,presentation,B-SKILL
9,skills,I-SKILL
9,worked,O
9,global,O
9,delivery,O
9,model,O
9,teams,O
9,located,O
9,across,O
9,multiple,O
9,time,O
9,zones,O
10,system,O
10,administrator,O
10,internal,O
10,support,I-SKILL
10,system,O
10,administrator,O
10,sa,O
10,responsible,O
10,effective,O
10,provisioning,O
10,installation,O
10,configuration,O
10,operation,O
10,maintenance,I-DEPT
10,systems,O
10,hardware,I-DEPT
10,software,I-DEPT
10,related,O
10,infrastructure,I-DEPT
10,individual,O
10,participates,O
10,technical,O
10,research,O
10,development,I-SKILL
10,enable,O
10,continuing,O
10,innovation,O
10,within,O
10,infrastructure,O
10,individual,O
10,accountable,O
10,following,O
10,systems,O
10,linux,O
10,network,O
10,windows,O
10,vms,O
10,cloud,O
10,systems,O
10,support,O
10,gis,O
10,infrastructure,O
10,linux,O
10,windows,O
10,application,I-SKILL
10,systems,O
10,support,O
10,asset,O
10,management,O
10,responsibilities,O
10,systems,O
10,include,O
10,sa,O
10,engineering,O
10,provisioning,O
10,operations,I-DEPT
10,support,O
10,maintenance,O
10,research,O
10,development,O
10,ensure,O
10,continual,O
10,innovation,O
10,diagnose,O
10,resolve,O
10,software,O
10,hardware,O
10,incidents,O
10,including,O
10,operating,B-SKILL
10,systems,I-SKILL
10,windows,O
10,mac,O
10,across,O
10,range,O
10,software,O
10,applications,I-SKILL
10,responsible,O
10,designing,O
10,organizing,O
10,modifying,O
10,supporting,O
10,company,O
10,computer,O
10,systems,O
10,designs,O
10,installs,O
10,lans,O
10,wans,O
10,internet,O
10,intranet,O
10,systems,O
10,network,O
10,segments,O
10,handle,O
10,daily,O
10,technical,B-ROLE
10,support,I-ROLE
10,activities,O
10,desktop,O
10,support,O
10,data,O
10,network,O
10,server,O
10,management,O
10,lans,O
10,wans,O
10,network,O
10,segments,O
10,internet,O
10,intranet,O
10,systems,O
10,network,O
10,assessment,O
10,audits,O
10,vapt,O
10,maintain,O
10,system,O
10,efficiency,O
10,ensure,O
10,design,I-SKILL
10,system,O
10,allows,O
10,components,O
10,work,O
10,properly,O
10,together,O
10,troubleshoot,O
10,problems,O
10,reported,O
10,users,O
10,make,O
10,recommendations,O
10,future,O
10,upgrades,O
10,maintain,O
10,network,O
10,system,O
10,security,O
10,symantec,O
10,antivirus,O
10,administrations,O
10,monitor,O
10,networks,O
10,ensure,O
10,security,O
10,availability,O
10,specific,O
10,users,O
10,evaluate,O
10,modify,O
10,system,O
10,performance,I-SKILL
10,identify,O
10,user,O
10,needs,O
10,user,O
10,account,O
10,administration,I-ROLE
10,ad,O
10,maintain,O
10,integrity,O
10,network,O
10,server,O
10,deployment,I-SKILL
10,security,O
10,install,O
10,configure,O
10,new,O
10,equipment,O
10,design,O
10,deploy,O
10,networks,O
10,perform,O
10,network,O
10,address,O
10,assignment,O
10,assign,O
10,routing,O
10,protocols,O
10,routing,O
10,table,O
10,configuration,O
10,assign,O
10,configuration,O
10,authentication,O
10,authorization,O
10,directory,O
10,services,O
10,maintain,O
10,network,O
10,facilities,O
10,individual,O
10,machines,O
10,drivers,O
10,settings,O
10,personal,O
10,computers,O
10,well,O
10,printers,O
10,maintain,O
10,network,O
10,servers,O
10,file,O
10,servers,O
10,vpn,O
10,gateways,O
10,intrusion,O
10,detection,O
10,systems,O
10,administer,O
10,servers,O
10,desktop,O
10,computers,O
10,printers,O
10,routers,O
10,switches,O
10,firewalls,O
10,ip,O
10,phones,O
10,personal,O
10,digital,O
10,assistants,O
10,smartphones,O
10,software,O
10,deployment,O
10,security,O
10,updates,O
10,patches,O
10,experience,O
10,alert,O
10,monitoring,I-ROLE
10,tool,O
10,nagios,O
10,spice,O
10,work,O
10,etc,O
10,maintains,O
10,avaya,O
10,gateway,O
10,configurations,O
10,etc,O
10,managing,O
10,vms,O
10,vcenter,O
10,desired,O
10,candidate,O
10,profile,O
10,applicants,O
10,possess,O
10,following,O
10,attributes,O
10,work,O
10,experience,O
10,4,O
10,6,O
10,years,O
10,experience,O
10,working,O
10,internal,O
10,support,O
10,experience,O
10,working,O
10,banking,I-DEPT
10,domain,I-SKILL
10,experience,O
10,itil,O
10,information,B-DEPT
10,security,I-DEPT
10,vmware,O
10,linux,O
10,windows,O
10,technical,O
10,skills,O
10,systems,O
10,administration,O
10,system,O
10,engineer,O
10,certification,O
10,linux,O
10,mcsa,O
10,ccna,O
10,would,O
10,preferred,O
10,behavioral,O
10,skills,O
10,excellent,O
10,verbal,O
10,written,B-SKILL
10,communication,I-SKILL
10,skills,O
10,eye,O
10,detail,O
10,ability,O
10,identify,O
10,potential,O
10,failure,O
10,modes,O
10,analytical,I-SKILL
10,problem,B-SKILL
10,solving,I-SKILL
10,ability,O
10,good,O
10,interpersonal,B-SKILL
10,skills,I-SKILL
11,gm,O
11,shall,O
11,responsible,O
11,effectively,O
11,managing,O
11,companies,O
11,advising,O
11,management,O
11,fulfilling,O
11,information,B-DEPT
11,technology,I-DEPT
11,business,O
11,objectives,O
11,1,O
11,lead,I-ROLE
11,department,O
11,provides,O
11,information,O
11,technology,O
11,services,O
11,company,O
11,required,O
11,fulfillment,O
11,companys,O
11,business,O
11,mission,O
11,efficient,O
11,effective,O
11,manner,O
11,2,O
11,building,O
11,competencies,O
11,capabilities,O
11,technical,O
11,sphere,O
11,analysis,O
11,implementation,O
11,operation,O
11,support,I-SKILL
11,infrastructure,I-DEPT
11,services,O
11,3,O
11,change,O
11,agent,O
11,helping,O
11,organization,O
11,adopt,O
11,new,O
11,technological,O
11,advancements,O
11,4,O
11,work,O
11,budgets,O
11,cost,O
11,effective,O
11,manner,O
11,adhering,O
11,regular,O
11,monitoring,I-ROLE
11,5,O
11,instrumental,O
11,driving,O
11,enterprise,O
11,system,O
11,mobility,O
11,digitization,O
11,process,O
11,optimization,I-SKILL
11,business,O
11,intelligence,O
11,technology,O
11,application,I-SKILL
11,integration,O
11,focus,O
11,implementing,O
11,integrated,O
11,scalable,O
11,systems,O
11,help,O
11,business,O
11,grow,O
11,time,O
11,effective,O
11,efficient,O
11,6,O
11,formulates,O
11,implement,O
11,strategic,O
11,plan,O
11,add,O
11,value,O
11,business,O
11,generating,O
11,revenue,O
11,7,O
11,prepares,O
11,tracks,O
11,control,O
11,cost,O
11,effective,O
11,aop,O
11,annual,O
11,operating,O
11,plan,O
11,cost,O
11,center,O
11,8,O
11,creates,O
11,implementing,O
11,policies,O
11,processes,O
11,procedures,O
11,audits,O
11,compliances,O
11,asset,O
11,management,O
11,infrastructure,O
11,management,O
11,support,O
11,systems,O
11,business,O
11,application,O
11,management,O
11,support,O
11,9,O
11,new,O
11,solution,O
11,system,O
11,technical,O
11,evaluation,O
11,recommendation,O
11,implementation,O
11,staffing,O
11,skilled,O
11,technical,O
11,resources,O
11,managing,O
11,performances,O
11,efficiency,O
11,productivity,O
11,10,O
11,make,O
11,sure,O
11,providing,O
11,managing,O
11,right,O
11,technical,O
11,team,O
11,provide,O
11,continuous,O
11,support,O
11,without,O
11,hindrance,O
11,business,O
11,11,O
11,leadership,I-ROLE
11,qualities,O
11,efficient,O
11,manpower,O
11,management,O
11,traits,O
11,12,O
11,solution,O
11,providing,O
11,problem,B-SKILL
11,solving,I-SKILL
11,decision,O
11,taking,O
11,capabilities,O
11,business,O
12,looking,O
12,hire,O
12,senior,O
12,marketing,I-ROLE
12,professional,O
12,lead,I-ROLE
12,marketing,O
12,growth,O
12,efforts,O
12,fast,O
12,growth,O
12,consumer,O
12,startup,O
12,person,O
12,would,O
12,responsible,O
12,building,O
12,executing,O
12,high,O
12,impact,O
12,marketing,O
12,strategy,O
12,defining,O
12,brand,O
12,vision,O
12,growing,O
12,cross,B-SKILL
12,functional,I-SKILL
12,team,O
12,building,O
12,authentic,O
12,alliances,O
12,partnerships,O
12,industry,O
12,leaders,O
12,key,O
12,responsibilities,O
12,looking,O
12,passionate,O
12,driven,O
12,individual,O
12,lead,O
12,marketing,O
12,efforts,O
12,responsibilities,O
12,would,O
12,include,O
12,develop,O
12,high,O
12,level,O
12,marketing,O
12,strategies,O
12,collaboration,O
12,leadership,I-ROLE
12,team,O
12,work,O
12,across,O
12,cross,O
12,functional,O
12,team,O
12,content,O
12,community,O
12,product,O
12,teams,O
12,goal,O
12,increase,O
12,brand,O
12,visibility,O
12,increase,O
12,community,O
12,drive,O
12,revenue,O
12,growth,O
12,executing,O
12,online,O
12,offline,O
12,customer,O
12,acquisition,O
12,campaigns,O
12,across,O
12,multiple,O
12,channels,O
12,including,O
12,digital,B-DEPT
12,marketing,I-DEPT
12,seo,O
12,sem,O
12,affiliate,O
12,channels,O
12,offline,O
12,partnerships,O
12,syndication,O
12,influencers,O
12,brands,O
12,partners,O
12,across,O
12,owned,O
12,affiliate,O
12,platforms,O
12,content,O
12,community,O
12,initiatives,O
12,manage,O
12,team,O
12,drive,O
12,wide,O
12,range,O
12,functions,O
12,including,O
12,performance,I-SKILL
12,marketing,O
12,pr,O
12,events,O
12,brand,O
12,social,B-DEPT
12,media,I-DEPT
12,together,O
12,eventually,O
12,focus,O
12,global,O
12,growth,O
12,skills,O
12,required,O
12,experience,O
12,building,O
12,growth,O
12,stage,O
12,marketing,O
12,strategies,O
12,focus,O
12,brand,O
12,visibility,O
12,customer,O
12,acquisition,O
12,across,O
12,multiple,O
12,channels,O
12,hands,O
12,experience,O
12,digital,O
12,marketing,O
12,facebook,O
12,instagram,O
12,adwords,O
12,understanding,O
12,grasp,O
12,seo,O
12,email,O
12,marketing,O
12,good,O
12,knowledge,O
12,pr,O
12,affiliate,O
12,marketing,O
12,city,O
12,bangalore,O
12,experience,O
12,exp,O
12,8,O
12,12,O
12,yr,O
13,1,O
13,overall,O
13,customer,O
13,experience,O
13,project,O
13,lifecycle,O
13,2,O
13,drive,O
13,timelines,O
13,aim,O
13,time,O
13,delivery,O
13,successful,O
13,completion,O
13,scope,O
13,project,O
13,work,O
13,3,O
13,effectively,O
13,manage,O
13,meetings,O
13,follow,O
13,communications,O
13,4,O
13,align,O
13,resources,O
13,tasks,O
13,required,O
13,candidate,O
13,profile,O
13,1,O
13,must,O
13,project,B-ROLE
13,management,I-ROLE
13,certified,O
13,professional,O
13,share,O
13,certification,O
13,link,O
13,2,O
13,technical,O
13,project,O
13,expertise,O
13,3,O
13,strong,O
13,cross,B-SKILL
13,functional,I-SKILL
13,collaboration,O
13,relationship,O
13,building,O
13,skills,O
13,achieve,O
13,results,O
14,position,O
14,act,O
14,vertical,O
14,head,O
14,responsible,O
14,developing,I-SKILL
14,managing,O
14,business,O
14,operation,O
14,information,B-DEPT
14,technology,I-DEPT
14,domestic,O
14,market,O
14,position,O
14,responsible,O
14,increases,O
14,sales,I-DEPT
14,profitability,O
14,market,O
14,share,O
14,developing,O
14,new,O
14,client,O
14,segment,O
14,maintenance,I-DEPT
14,good,O
14,relationship,O
14,customer,O
14,get,O
14,repeat,O
14,business,O
14,also,O
14,responsible,O
14,delivery,O
14,recruitment,O
14,client,O
14,assignment,O
14,within,O
14,tat,O
14,help,O
14,team,O
14,recruitment,O
14,delivery,O
14,handling,O
14,end,O
14,end,O
14,recruitment,O
14,cycle,O
14,level,O
14,positions,O
14,per,O
14,business,O
14,demands,O
14,employing,O
14,different,O
14,strategies,O
14,recruitment,O
14,various,O
14,companies,O
14,design,I-SKILL
14,quality,O
14,check,O
14,process,O
14,measuring,O
14,service,O
14,quality,O
14,levels,O
14,judge,O
14,candidate,O
14,suitability,O
14,attitude,O
14,academic,O
14,professional,O
14,qualification,O
14,experience,O
14,communication,I-SKILL
14,skills,O
14,etc,O
14,forwarding,O
14,business,O
14,headhunting,O
14,generating,O
14,leads,O
14,converting,O
14,networking,I-SKILL
14,candidates,O
14,generate,O
14,leads,O
14,adhering,O
14,guidelines,O
14,standards,O
14,analysis,O
14,requirements,O
14,understand,O
14,competitor,O
14,companies,O
14,domain,I-SKILL
14,could,O
14,target,O
14,area,O
14,recruitment,O
14,liaison,O
14,co,O
14,ordinate,O
14,client,O
14,candidates,O
14,till,O
14,final,O
14,placement,O
14,ability,O
14,negotiate,O
14,rates,O
14,salaries,O
14,present,O
14,sell,O
14,candidates,O
14,within,O
14,business,O
14,areas,O
14,whilst,O
14,ensuring,O
14,processes,O
14,followed,O
14,line,O
14,agreed,O
14,methodology,O
14,team,O
14,management,O
14,cross,O
14,train,O
14,recruiters,O
14,multiple,O
14,tasks,O
14,help,O
14,covering,O
14,delivery,O
14,employee,O
14,absenteeism,O
14,peak,O
14,volume,O
14,define,O
14,process,O
14,improvement,O
14,plan,O
14,pip,O
14,helping,O
14,performers,O
14,team,O
14,design,O
14,kpi,O
14,reports,O
14,microsoft,O
14,excel,O
14,keep,O
14,dashboard,O
14,view,O
14,kpis,I-SKILL
14,team,O
14,members,O
14,suggest,O
14,helps,O
14,create,O
14,ijp,O
14,internal,O
14,job,O
14,posting,O
14,process,O
14,identifying,O
14,talent,O
14,within,O
14,team,O
14,giving,O
14,everyone,O
14,fair,O
14,opportunity,O
14,career,O
14,growth,O
14,client,O
14,acquisition,O
14,management,O
14,new,O
14,client,O
14,acquisition,O
14,implementing,O
14,business,O
14,plan,O
14,development,I-SKILL
14,segment,O
14,promoting,O
14,services,O
14,portfolio,O
14,present,O
14,new,O
14,clients,O
14,analyzing,O
14,operational,O
14,effectiveness,O
14,financial,O
14,performance,I-SKILL
14,division,O
14,goal,O
14,setting,O
14,team,O
14,members,O
14,consistent,O
14,business,O
14,plan,O
14,redressing,O
14,customer,O
14,complaints,O
14,per,O
14,procedures,O
14,market,O
14,penetration,O
14,prospecting,O
14,signing,O
14,new,O
14,clients,O
14,getting,O
14,orders,O
14,existing,O
14,clients,O
14,maintaining,O
14,rapport,O
14,clients,O
14,candidates,O
14,personally,O
14,anchored,O
14,displaying,O
14,productivity,O
14,figures,O
14,employees,O
14,evolve,O
14,measures,O
14,improve,O
14,create,O
14,feedback,O
14,mechanism,O
14,clients,O
14,definition,O
14,different,O
14,processes,O
14,weekly,O
14,catch,O
14,calls,O
14,monthly,O
14,feedback,O
14,review,O
14,calls,O
14,quarterly,O
14,feedback,O
14,forms,O
14,account,B-DEPT
14,management,I-DEPT
14,responsible,O
14,handling,O
14,key,O
14,accounts,I-DEPT
14,identifying,O
14,new,O
14,business,O
14,opportunities,O
14,existing,O
14,new,O
14,clients,O
14,estimating,O
14,revenue,O
14,potential,O
14,client,O
14,month,O
14,month,O
14,plan,O
14,delivery,O
14,ensuring,O
14,target,O
14,revenues,O
14,met,O
14,respect,O
14,client,O
14,managed,O
14,end,O
14,end,O
14,value,O
14,chain,O
14,business,O
14,right,O
14,acquiring,O
14,new,O
14,clients,O
14,account,O
14,management,O
14,invoicing,O
14,collection,O
15,particulars,O
15,vacancy,O
15,position,O
15,level,O
15,vice,O
15,president,O
15,information,B-DEPT
15,technology,I-DEPT
15,system,O
15,ii,O
15,locations,O
15,gurgaon,O
15,iii,O
15,reporting,O
15,managing,O
15,director,I-ROLE
15,iv,O
15,key,O
15,focus,O
15,areas,O
15,business,B-ROLE
15,development,I-ROLE
15,client,O
15,interaction,O
15,lead,I-ROLE
15,team,O
15,young,O
15,professionals,O
15,project,O
15,delivery,O
15,preparation,O
15,dpr,O
15,bid,O
15,process,O
15,management,O
15,quality,B-ROLE
15,assurance,I-ROLE
15,deployment,I-SKILL
15,mis,O
15,exception,O
15,reports,O
15,supervision,O
15,project,O
15,especially,O
15,brts,O
15,city,O
15,bus,O
15,systems,O
15,responsible,O
15,contract,O
15,management,O
15,oversight,O
15,management,O
15,enforcement,O
15,interaction,O
15,agencies,O
15,associated,O
15,project,O
15,like,O
15,govt,O
15,municipal,O
15,bodies,O
15,departments,O
15,development,O
15,authorities,O
15,technology,O
15,providers,O
15,vendors,O
15,maintenance,I-DEPT
15,performance,I-SKILL
15,servers,O
15,networks,O
15,operating,B-SKILL
15,systems,I-SKILL
15,associated,O
15,hardware,I-DEPT
15,provides,O
15,support,I-SKILL
15,functional,O
15,areas,O
15,client,O
15,v,O
15,specific,O
15,demands,O
15,job,O
15,job,O
15,would,O
15,demand,O
15,progressive,O
15,experience,O
15,designing,O
15,implementation,O
15,least,O
15,four,O
15,intelligent,O
15,transportation,O
15,system,O
15,projects,O
15,well,O
15,demonstrated,O
15,knowledge,O
15,required,O
15,candidate,O
15,profile,O
15,b,O
15,particulars,O
15,candidate,O
15,required,O
15,qualifications,O
15,total,O
15,post,O
15,qualification,O
15,experience,O
15,given,O
15,job,O
15,profile,O
15,relevant,O
15,qualifications,O
15,experience,O
15,aptitude,O
15,important,O
15,terms,O
15,qualifications,O
15,candidate,O
15,degree,O
15,graduate,O
15,information,O
15,technology,O
15,electronics,O
15,communication,I-SKILL
15,specialization,O
15,course,O
15,field,O
15,transport,O
15,technology,O
15,communication,O
15,networking,I-SKILL
15,industry,O
15,background,O
15,desired,O
15,information,O
15,communication,O
15,technology,O
15,transport,O
15,sector,O
15,15,O
15,20,O
15,years,O
15,respectively,O
15,relevant,O
15,field,O
15,competencies,O
15,required,O
15,ability,O
15,identify,O
15,information,O
15,technology,O
15,issues,O
15,provide,O
15,solutions,O
15,commissioning,I-ROLE
15,components,O
15,period,O
15,operation,O
15,providing,O
15,training,O
15,personnel,O
15,excellent,O
15,written,B-SKILL
15,communication,I-SKILL
15,skills,O
15,ability,O
15,supervise,O
15,lead,O
15,technology,O
15,team,O
15,ability,O
15,resolve,O
15,issues,O
15,timely,O
15,good,O
15,co,O
15,ordination,O
15,liaison,O
15,government,O
15,authorities,O
15,clients,O
15,exposure,O
15,software,I-DEPT
15,applications,I-SKILL
15,networking,O
15,industry,O
15,relevant,O
15,software,O
16,dear,O
16,aspirant,O
16,greetings,O
16,heritage,O
16,foods,O
16,ltd,O
16,opening,O
16,position,O
16,regional,O
16,charge,O
16,information,B-DEPT
16,technology,I-DEPT
16,interested,O
16,candidates,O
16,share,O
16,updated,O
16,profile,O
16,ravishankar,O
16,heritagefoods,O
16,job,O
16,summary,O
16,responsible,O
16,administration,I-ROLE
16,maintenance,I-DEPT
16,support,I-SKILL
16,infrastructure,I-DEPT
16,manpower,O
16,coordination,O
16,service,O
16,providers,O
16,sap,I-SKILL
16,erp,I-SKILL
16,training,O
16,end,O
16,users,O
16,software,I-DEPT
16,hardware,I-DEPT
16,maintenance,O
16,system,O
16,integration,O
16,data,O
16,transfer,O
16,equipment,O
16,weekly,O
16,monthly,O
16,report,O
16,submission,O
16,head,O
16,related,O
16,hardware,O
16,software,O
16,services,O
16,region,O
16,responsible,O
16,infrastructure,O
16,management,O
16,redeployment,O
16,hardware,O
16,maintenance,O
